Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
0.00,-6.84758E-07,995.20,0,35, -,9.295994
0.05,-6.84758E-07,995.20,0,35, -,9.295994
0.10,1.688796,995.00,1.611086,35, -,9.295994
0.15,2.53304,994.90,2.409371,35, -,9.295994
0.20,3.377868,994.80,3.207657,35, -,9.295994
0.25,5.911734,994.50,5.617028,35, -,9.295994
0.30,8.446219,994.20,8.0264,35, -,9.295994
0.35,10.13639,994.00,9.637486,35, -,9.295994
0.40,9.291529,994.10,8.8392,35, -,9.295994
0.45,9.291529,994.10,8.8392,35, -,9.295994
0.50,10.13639,994.00,9.637486,35, -,9.295994
0.55,10.98132,993.90,10.43577,35, -,9.295994
0.60,12.67191,993.70,12.04686,35, -,9.295994
0.65,13.51756,993.60,12.84514,35, -,9.295994
0.70,15.20805,993.40,14.45623,35, -,9.295994
0.75,18.59087,993.00,17.6784,35, -,9.295994
0.80,21.12846,992.70,20.10228,35, -,9.295994
0.85,23.66666,992.40,22.52617,35, -,9.295994
0.90,26.20601,992.10,24.95006,35, -,9.295994
0.95,30.43894,991.60,28.98503,35, -,9.295994
1.00,32.97943,991.30,31.40891,35, -,9.295994
1.05,36.36753,990.90,34.63108,35, -,9.295994
1.10,38.90999,990.60,37.05497,35, -,9.295994
1.15,41.45255,990.30,37.86777,35, -,9.295994
1.20,43.99574,990.00,39.49337,35, -,9.295994
1.25,46.53955,989.70,41.11897,35, -,9.295994
1.30,49.93262,989.30,41.94629,35, -,9.295994
1.35,54.17525,988.80,43.57188,35, -,9.295994
1.40,57.57029,988.40,45.19749,35, -,9.295994
1.45,60.96698,988.00,49.23245,35, -,9.295994
1.50,65.21413,987.50,53.28194,35, -,9.295994
1.55,69.46302,987.00,56.53314,35, -,9.295994
1.60,73.71366,986.50,59.78434,35, -,9.295994
1.65,77.96604,986.00,62.22274,35, -,9.295994
1.70,83.071,985.40,66.28674,35, -,9.295994
1.75,87.32723,984.90,68.72514,35, -,9.295994
1.80,92.43732,984.30,70.36526,35, -,9.295994
1.85,98.40204,983.60,73.61646,35, -,9.295994
1.90,103.5171,983.00,76.06937,35, -,9.295994
1.95,108.6347,982.40,78.52229,35, -,9.295994
2.00,112.9014,981.90,78.55132,35, -,9.295994
2.05,118.0241,981.30,81.00423,35, -,9.295994
2.10,124.0036,980.60,83.47166,35, -,9.295994
2.15,129.986,979.90,86.75188,35, -,9.295994
2.20,135.1172,979.30,89.21931,35, -,9.295994
2.25,141.1066,978.60,92.49954,35, -,9.295994
2.30,147.0989,977.90,95.77977,35, -,9.295994
2.35,153.0952,977.20,98.2472,35, -,9.295994
2.40,158.2379,976.60,99.10354,35, -,9.295994
2.45,165.0983,975.80,102.3983,35, -,9.295994
2.50,170.2464,975.20,104.0674,35, -,9.295994
2.55,176.2561,974.50,105.7366,35, -,9.295994
2.60,182.2694,973.80,107.4202,35, -,9.295994
2.65,189.1458,973.00,109.9167,35, -,9.295994
2.70,196.0267,972.20,112.4277,35, -,9.295994
2.75,202.9122,971.40,114.1258,35, -,9.295994
2.80,209.8028,970.60,116.6368,35, -,9.295994
2.85,216.6975,969.80,118.335,35, -,9.295994
2.90,224.4594,968.90,120.0477,35, -,9.295994
2.95,232.2276,968.00,122.5731,35, -,9.295994
3.00,238.2735,967.30,123.4585,35, -,9.295994
3.05,245.1873,966.50,125.984,35, -,9.295994
3.10,252.1057,965.70,127.6967,35, -,9.295994
3.15,260.7603,964.70,130.2512,35, -,9.295994
3.20,268.5559,963.80,131.9784,35, -,9.295994
3.25,275.49,963.00,133.6911,35, -,9.295994
3.30,282.4287,962.20,134.591,35, -,9.295994
3.35,291.1089,961.20,137.16,35, -,9.295994
3.40,298.0581,960.40,138.0744,35, -,9.295994
3.45,307.6215,959.30,142.298,35, -,9.295994
3.50,315.4521,958.40,143.227,34.9, -,9.295994
3.55,324.1602,957.40,146.6088,34.9, -,9.295994
3.60,332.0039,956.50,148.365,34.9, -,9.295994
3.65,339.8535,955.60,150.1067,34.9, -,9.295994
3.70,347.7087,954.70,151.0356,34.9, -,9.295994
3.75,356.4441,953.70,152.7919,34.9, -,9.295994
3.80,364.3124,952.80,153.7208,34.9, -,9.295994
3.85,373.0619,951.80,155.4915,34.9, -,9.295994
3.90,381.8188,950.80,157.2768,34.9, -,9.295994
3.95,390.5831,949.80,158.2347,34.9, -,9.295994
4.00,399.3549,948.80,159.1927,34.9, -,9.295994
4.05,409.0124,947.70,162.6326,34.9, -,9.295994
4.10,416.9211,946.80,163.576,34.9, -,9.295994
4.15,425.7155,945.80,165.3613,34.9, -,9.295994
4.20,433.6365,944.90,164.6646,34.9, -,9.295994
4.25,443.3268,943.80,166.4643,34.9, -,9.295994
4.30,452.1437,942.80,168.2641,34.9, -,9.295994
4.35,461.851,941.70,170.9057,34.9, -,9.295994
4.40,471.5679,940.60,171.8927,34.9, -,9.295994
4.45,483.063,939.30,176.2179,34.9, -,9.295994
4.50,493.6854,938.10,177.2194,34.9, -,9.295994
4.55,503.432,937.00,179.0482,34.9, -,9.295994
4.60,512.3008,936.00,179.2079,34.9, -,9.295994
4.65,522.9536,934.80,181.8785,34.9, -,9.295994
4.70,532.7281,933.70,183.7073,34.9, -,9.295994
4.75,542.5124,932.60,185.5506,34.9, -,9.295994
4.80,551.415,931.60,185.7103,34.9, -,9.295994
4.85,561.2167,930.50,187.5536,34.9, -,9.295994
4.90,570.1357,929.50,187.7132,34.9, -,9.295994
4.95,579.9553,928.40,188.7148,34.9, -,9.295994
5.00,587.9969,927.50,188.0326,34.9, -,9.295994
5.05,597.8337,926.40,189.0341,34.9, -,9.295994
5.10,606.7845,925.40,188.3519,34.9, -,9.295994
5.15,617.5361,924.20,191.0515,34.9, -,9.295994
5.20,628.299,923.00,192.9239,34.9, -,9.295994
5.25,639.0732,921.80,195.638,34.9, -,9.295994
5.30,648.9592,920.70,195.8267,34.9, -,9.295994
5.35,659.7551,919.50,197.6991,34.9, -,9.295994
5.40,670.5626,918.30,198.7441,34.9, -,9.295994
5.45,680.4791,917.20,198.9328,34.9, -,9.295994
5.50,689.5027,916.20,196.5815,34.9, -,9.276546
5.55,700.3416,915.00,196.7847,34.9, -,9.276546
5.60,709.3828,914.00,196.1025,34.9, -,9.276546
5.65,719.337,912.90,197.133,34.9, -,9.276546
5.70,726.5833,912.10,193.8818,34.9, -,9.276546
5.75,735.6477,911.10,193.2142,34.9, -,9.276546
5.80,743.8123,910.20,191.6756,34.9, -,9.276546
5.85,753.8007,909.10,192.7062,34.9, -,9.276546
5.90,762.8895,908.10,192.024,34.9, -,9.276546
5.95,771.9862,907.10,192.1982,34.9, -,9.276546
6.00,780.1799,906.20,190.6597,34.9, -,9.276546
6.05,789.2922,905.20,191.6756,34.9, -,9.276546
6.10,796.5876,904.40,189.2663,34.9, -,9.276546
6.15,805.7146,903.40,189.4404,34.9, -,9.276546
6.20,813.0224,902.60,186.1747,34.9, -,9.276546
6.25,823.0784,901.50,185.5071,34.9, -,9.276546
6.30,832.2291,900.50,183.9541,34.9, -,9.276546
6.35,841.3881,899.50,183.2574,34.9, -,9.276546
6.40,847.8044,898.80,179.0918,34.9, -,9.276546
6.45,856.9773,897.80,177.5387,34.9, -,9.276546
6.50,865.2397,896.90,175.9567,34.9, -,9.276546
6.55,873.5094,896.00,175.2455,34.9, -,9.276546
6.60,880.8655,895.20,171.9362,34.9, -,9.276546
6.65,890.0684,894.20,172.0959,34.9, -,9.276546
6.70,899.2795,893.20,171.3847,34.9, -,9.276546
6.75,907.577,892.30,172.3862,34.9, -,9.276546
6.80,914.9578,891.50,170.7751,34.9, -,9.276546
6.85,922.344,890.70,170.0349,34.9, -,9.276546
6.90,930.6603,889.80,168.4528,34.9, -,9.276546
6.95,938.9828,888.90,167.7271,34.9, -,9.276546
7.00,946.3871,888.10,166.116,34.9, -,9.276546
7.05,955.6495,887.10,167.132,34.9, -,9.276546
7.10,963.9925,886.20,166.3918,34.9, -,9.276546
7.15,971.4146,885.40,166.5079,34.9, -,9.276546
7.20,978.8425,884.60,164.8823,34.9, -,9.276546
7.25,986.2753,883.80,164.9984,34.9, -,9.276546
7.30,993.7137,883.00,162.502,34.9, -,9.276546
7.35,1002.089,882.10,161.7762,34.9, -,9.276546
7.40,1010.47,881.20,161.036,34.9, -,9.276546
7.45,1018.859,880.30,162.9083,34.9, -,9.276546
7.50,1026.321,879.50,161.2827,34.9, -,9.295994
7.55,1032.855,878.80,159.6426,34.9, -,9.295994
7.60,1040.328,878.00,158.8734,34.9, -,9.295994
7.65,1046.871,877.30,158.0896,34.9, -,9.295994
7.70,1054.354,876.50,156.4495,34.9, -,9.295994
7.75,1062.779,875.60,155.7093,34.9, -,9.295994
7.80,1070.274,874.80,154.9545,34.9, -,9.295994
7.85,1078.712,873.90,155.9705,34.9, -,9.295994
7.90,1085.28,873.20,155.1867,34.9, -,9.295994
7.95,1091.852,872.50,153.5176,34.9, -,9.295994
8.00,1098.429,871.80,151.863,34.9, -,9.295994
8.05,1105.95,871.00,151.9791,34.9, -,9.295994
8.10,1112.536,870.30,149.4246,34.9, -,9.295994
8.15,1121.009,869.40,149.5552,34.9, -,9.295994
8.20,1128.548,868.60,149.6713,34.9, -,9.295994
8.25,1136.091,867.80,149.7874,34.9, -,9.295994
8.30,1141.753,867.20,148.0892,34.9, -,9.295994
8.35,1149.306,866.40,148.2054,34.9, -,9.295994
8.40,1154.975,865.80,145.6218,34.9, -,9.295994
8.45,1162.539,865.00,144.8381,34.9, -,9.295994
8.50,1169.161,864.30,143.1689,34.9, -,9.295994
8.55,1176.735,863.50,143.2705,34.9, -,9.295994
8.60,1184.315,862.70,144.2575,34.9, -,9.295994
8.65,1191.9,861.90,144.3736,34.9, -,9.295994
8.70,1197.594,861.30,143.5753,34.9, -,9.295994
8.75,1204.239,860.60,142.777,34.9, -,9.295994
8.80,1209.939,860.00,140.179,34.9, -,9.295994
8.85,1217.543,859.20,140.2806,34.9, -,9.295994
8.90,1223.251,858.60,137.6825,34.9, -,9.295994
8.95,1230.866,857.80,138.684,34.9, -,9.295994
9.00,1237.534,857.10,138.7856,34.9, -,9.295994
9.05,1245.159,856.30,139.7726,34.9, -,9.295994
9.10,1250.882,855.70,138.0599,34.9, -,9.295994
9.15,1256.609,855.10,137.2471,34.9, -,9.295994
9.20,1263.293,854.40,135.5489,34.9, -,9.295994
9.25,1269.982,853.70,134.7361,34.9, -,9.295994
9.30,1276.676,853.00,133.9233,34.9, -,9.295994
9.35,1283.374,852.30,134.9248,34.9, -,9.295994
9.40,1290.076,851.60,134.112,34.9, -,9.295994
9.45,1296.783,850.90,135.099,34.9, -,9.295994
9.50,1303.494,850.20,134.2862,34.9, -,9.295994
9.55,1308.291,849.70,132.5444,34.9, -,9.295994
9.60,1314.05,849.10,130.8173,34.9, -,9.295994
9.65,1320.773,848.40,130.0045,34.9, -,9.295994
9.70,1326.539,847.80,128.2627,34.9, -,9.295994
9.75,1333.271,847.10,129.2497,34.9, -,9.295994
9.80,1340.006,846.40,129.3368,34.9, -,9.295994
9.85,1346.747,845.70,130.3238,34.9, -,9.295994
9.90,1353.491,845.00,129.511,34.9, -,9.295994
9.95,1358.312,844.50,128.6546,34.9, -,9.295994
10.00,1363.135,844.00,125.984,34.9, -,9.295994
10.05,1369.891,843.30,126.0566,34.9, -,9.295994
10.10,1375.685,842.70,124.3149,34.9, -,9.295994
10.15,1381.483,842.10,124.3729,34.9, -,9.295994
10.20,1387.284,841.50,124.4455,34.9, -,9.295994
10.25,1394.056,840.80,124.5181,34.9, -,9.295994
10.30,1399.864,840.20,123.6762,34.9, -,9.295994
10.35,1405.676,839.60,122.8344,34.9, -,9.295994
10.40,1410.521,839.10,121.0637,34.9, -,9.295994
10.45,1415.369,838.60,119.2929,34.9, -,9.295994
10.50,1421.19,838.00,118.4511,34.9, -,9.295994
10.55,1427.014,837.40,117.6093,34.9, -,9.295994
10.60,1431.87,836.90,117.6673,34.9, -,9.295994
10.65,1438.672,836.20,118.6543,34.9, -,9.295994
10.70,1444.506,835.60,117.8125,34.9, -,9.295994
10.75,1450.344,835.00,117.885,34.9, -,9.295994
10.80,1455.211,834.50,116.0998,34.9, -,9.295994
10.85,1460.081,834.00,114.329,34.9, -,9.295994
10.90,1464.952,833.50,112.5583,34.9, -,9.295994
10.95,1470.802,832.90,111.7019,34.9, -,9.295994
11.00,1475.679,832.40,111.76,34.9, -,9.295994
11.05,1481.535,831.80,112.747,34.9, -,9.295994
11.10,1487.394,831.20,111.8906,34.9, -,9.295994
11.15,1493.257,830.60,111.9632,34.9, -,9.295994
11.20,1498.145,830.10,111.1068,34.9, -,9.295994
11.25,1503.035,829.60,110.236,34.9, -,9.295994
11.30,1507.928,829.10,108.4507,34.9, -,9.295994
11.35,1512.823,828.60,107.5799,34.9, -,9.295994
11.40,1517.721,828.10,106.709,34.9, -,9.295994
11.45,1522.621,827.60,106.7671,34.9, -,9.295994
11.50,1528.504,827.00,107.7541,34.9, -,9.295994
11.55,1534.39,826.40,107.8121,34.9, -,9.295994
11.60,1539.299,825.90,106.9413,34.9, -,9.295994
11.65,1544.209,825.40,106.9848,34.9, -,9.295994
11.70,1549.122,824.90,105.185,34.9, -,9.295994
11.75,1553.055,824.50,103.3707,34.9, -,9.295994
11.80,1557.972,824.00,102.4999,34.9, -,9.295994
11.85,1562.892,823.50,102.5579,34.9, -,9.295994
11.90,1566.83,823.10,101.6581,34.9, -,9.295994
11.95,1571.754,822.60,101.7016,34.9, -,9.295994
12.00,1576.68,822.10,100.8162,34.9, -,9.295994
12.05,1582.595,821.50,101.8032,34.9, -,9.295994
12.10,1587.527,821.00,100.9323,34.9, -,9.295994
12.15,1592.461,820.50,100.0615,34.9, -,9.295994
12.20,1596.411,820.10,98.23268,34.9, -,9.295994
12.25,1600.361,819.70,97.3328,34.9, -,9.295994
12.30,1605.302,819.20,97.37634,34.9, -,9.295994
12.35,1610.245,818.70,97.41988,34.9, -,9.295994
12.40,1614.202,818.30,96.53452,34.9, -,9.295994
12.45,1619.149,817.80,96.59257,34.9, -,9.295994
12.50,1624.099,817.30,96.63611,34.9, -,9.295994
12.55,1629.052,816.80,95.75074,34.9, -,9.295994
12.60,1634.006,816.30,94.86537,34.9, -,9.295994
12.65,1637.972,815.90,93.96548,34.9, -,9.295994
12.70,1641.939,815.50,93.0656,34.9, -,9.295994
12.75,1645.908,815.10,92.16571,34.9, -,9.295994
12.80,1649.878,814.70,92.19474,34.9, -,9.295994
12.85,1653.85,814.30,91.29485,34.9, -,9.295994
12.90,1657.824,813.90,90.39497,34.9, -,9.295994
12.95,1662.793,813.40,91.38194,34.9, -,9.295994
13.00,1666.77,813.00,90.48206,34.9, -,9.295994
13.05,1671.744,812.50,90.5256,34.9, -,9.295994
13.10,1676.72,812.00,89.64023,34.9, -,9.295994
13.15,1680.703,811.60,88.72583,34.9, -,9.295994
13.20,1684.687,811.20,87.81142,34.9, -,9.295994
13.25,1687.676,810.90,86.89703,34.9, -,9.295994
13.30,1691.663,810.50,86.94057,34.9, -,9.295994
13.35,1695.652,810.10,86.04068,34.9, -,9.295994
13.40,1699.642,809.70,85.1408,34.9, -,9.295994
13.45,1703.634,809.30,85.16982,34.9, -,9.295994
13.50,1707.627,808.90,84.25542,34.9, -,9.276546
13.55,1711.622,808.50,83.34102,34.9, -,9.276546
13.60,1716.618,808.00,83.38457,34.9, -,9.276546
13.65,1720.617,807.60,82.47017,34.9, -,9.276546
13.70,1724.617,807.20,82.49919,34.9, -,9.276546
13.75,1727.618,806.90,81.58479,34.9, -,9.276546
13.80,1731.621,806.50,81.62833,34.9, -,9.276546
13.85,1734.625,806.20,80.71394,34.9, -,9.276546
13.90,1737.629,805.90,79.78503,34.9, -,9.276546
13.95,1741.636,805.50,79.81406,34.9, -,9.276546
14.00,1745.645,805.10,78.89966,34.9, -,9.276546
14.05,1748.652,804.80,77.97074,34.9, -,9.276546
14.10,1752.663,804.40,77.05634,34.9, -,9.276546
14.15,1756.677,804.00,76.12743,34.9, -,9.276546
14.20,1760.692,803.60,76.15646,34.9, -,9.276546
14.25,1764.708,803.20,76.2,34.9, -,9.276546
14.30,1768.726,802.80,77.18697,34.9, -,9.276546
14.35,1771.74,802.50,76.25806,34.9, -,9.276546
14.40,1774.756,802.20,75.32914,34.9, -,9.276546
14.45,1777.772,801.90,74.40023,34.9, -,9.276546
14.50,1780.79,801.60,73.47131,34.9, -,9.276546
14.55,1783.808,801.30,72.5424,34.9, -,9.295994
14.60,1786.827,801.00,71.61348,34.9, -,9.295994
14.65,1790.854,800.60,70.68457,34.9, -,9.295994
14.70,1793.875,800.30,69.75565,34.9, -,9.295994
14.75,1797.905,799.90,69.78468,34.9, -,9.295994
14.80,1800.928,799.60,69.79919,34.9, -,9.295994
14.85,1805.97,799.10,70.78617,34.9, -,9.295994
14.90,1808.995,798.80,70.81519,34.9, -,9.295994
14.95,1812.022,798.50,70.84423,34.9, -,9.295994
15.00,1814.04,798.30,68.94286,34.9, -,9.295994
15.05,1817.069,798.00,68.01394,34.9, -,9.295994
15.10,1820.098,797.70,68.04297,34.9, -,9.295994
15.15,1823.128,797.40,67.11405,34.9, -,9.295994
15.20,1825.148,797.20,65.2272,34.9, -,9.295994
15.25,1828.18,796.90,64.29828,34.9, -,9.295994
15.30,1831.213,796.60,63.35485,34.9, -,9.295994
15.35,1834.246,796.30,62.41143,34.9, -,9.295994
15.40,1837.281,796.00,62.42594,34.9, -,9.295994
15.45,1841.328,795.60,63.41291,34.9, -,9.295994
15.50,1844.365,795.30,63.42743,34.9, -,9.295994
15.55,1847.402,795.00,63.44194,34.9, -,9.295994
15.60,1850.441,794.70,63.45646,34.9, -,9.295994
15.65,1853.48,794.40,63.47097,34.9, -,9.295994
15.70,1855.507,794.20,61.5696,34.9, -,9.295994
15.75,1857.534,794.00,60.62617,34.9, -,9.295994
15.80,1860.576,793.70,59.69726,34.9, -,9.295994
15.85,1862.604,793.50,58.75383,34.9, -,9.295994
15.90,1865.647,793.20,56.85246,34.9, -,9.295994
15.95,1868.691,792.90,56.86697,34.9, -,9.295994
16.00,1870.721,792.70,55.90903,34.9, -,9.295994
16.05,1872.751,792.50,55.92354,34.9, -,9.295994
16.10,1875.797,792.20,55.93805,34.9, -,9.295994
16.15,1879.861,791.80,56.92503,34.9, -,9.295994
16.20,1881.893,791.60,55.96708,34.9, -,9.295994
16.25,1884.942,791.30,56.93954,34.9, -,9.295994
16.30,1887.992,791.00,56.95406,34.9, -,9.295994
16.35,1890.026,790.80,55.99611,34.9, -,9.295994
16.40,1892.06,790.60,55.03817,34.9, -,9.295994
16.45,1894.094,790.40,54.08023,34.9, -,9.295994
16.50,1896.13,790.20,52.16434,34.9, -,9.295994
16.55,1898.165,790.00,51.22091,34.9, -,9.295994
16.60,1900.201,789.80,50.27748,34.9, -,9.295994
16.65,1903.256,789.50,50.292,34.9, -,9.295994
16.70,1904.274,789.40,48.37611,34.9, -,9.295994
16.75,1907.33,789.10,49.36308,34.9, -,9.295994
16.80,1909.368,788.90,49.3776,34.9, -,9.295994
16.85,1911.406,788.70,48.41966,34.9, -,9.295994
16.90,1913.445,788.50,48.43417,34.9, -,9.295994
16.95,1916.503,788.20,48.44868,34.9, -,9.295994
17.00,1919.563,787.90,48.4632,34.9, -,9.295994
17.05,1922.624,787.60,49.45017,34.9, -,9.295994
17.10,1924.665,787.40,49.46469,34.9, -,9.295994
17.15,1925.686,787.30,47.53428,34.9, -,9.295994
17.20,1927.727,787.10,45.60389,34.9, -,9.295994
17.25,1928.748,787.00,44.64594,34.9, -,9.295994
17.30,1930.79,786.80,43.688,34.9, -,9.295994
17.35,1932.833,786.60,42.73006,34.9, -,9.295994
17.40,1933.854,786.50,41.77211,34.9, -,9.295994
17.45,1935.898,786.30,41.78663,34.9, -,9.295994
17.50,1937.941,786.10,41.80114,34.9, -,9.295994
17.55,1939.985,785.90,41.80114,34.9, -,9.295994
17.60,1941.008,785.80,40.82868,34.9, -,9.295994
17.65,1943.052,785.60,40.82868,34.9, -,9.295994
17.70,1945.097,785.40,39.87074,34.9, -,9.295994
17.75,1946.12,785.30,39.87074,34.9, -,9.295994
17.80,1949.189,785.00,39.87074,34.9, -,9.295994
17.85,1951.235,784.80,39.87074,34.9, -,9.295994
17.90,1953.282,784.60,39.87074,34.9, -,9.295994
17.95,1955.329,784.40,39.87074,34.9, -,9.295994
18.00,1957.377,784.20,38.89828,34.9, -,9.295994
18.05,1958.401,784.10,36.95337,34.9, -,9.295994
18.10,1959.425,784.00,35.00845,34.9, -,9.295994
18.15,1961.474,783.80,35.00845,34.9, -,9.295994
18.20,1962.498,783.70,35.00845,34.9, -,9.295994
18.25,1963.523,783.60,34.036,34.9, -,9.295994
18.30,1964.547,783.50,34.036,34.9, -,9.295994
18.35,1966.597,783.30,34.036,34.9, -,9.295994
18.40,1967.622,783.20,33.06354,34.9, -,9.295994
18.45,1968.647,783.10,33.06354,34.9, -,9.295994
18.50,1969.672,783.00,32.09108,34.9, -,9.295994
18.55,1971.723,782.80,32.1056,34.9, -,7.81797
18.60,1972.748,782.70,31.13314,34.9, -,7.81797
18.65,1973.774,782.60,31.13314,34.9, -,7.81797
18.70,1974.8,782.50,30.16068,34.9, -,7.81797
18.75,1976.851,782.30,30.1752,34.9, -,7.81797
18.80,1977.877,782.20,30.1752,34.9, -,7.81797
18.85,1979.93,782.00,29.21725,34.9, -,7.81797
18.90,1980.956,781.90,28.2448,34.9, -,7.81797
18.95,1983.009,781.70,28.25931,34.9, -,7.81797
19.00,1984.036,781.60,27.28686,34.9, -,7.81797
19.05,1985.062,781.50,26.3144,34.9, -,7.81797
19.10,1986.089,781.40,26.3144,34.9, -,7.81797
19.15,1987.116,781.30,26.3144,34.9, -,7.81797
19.20,1987.116,781.30,24.36948,34.9, -,7.81797
19.25,1988.143,781.20,24.36948,34.9, -,7.81797
19.30,1989.171,781.10,24.36948,34.9, -,7.81797
19.35,1990.198,781.00,24.36948,34.9, -,7.81797
19.40,1990.198,781.00,22.42457,34.9, -,7.81797
19.45,1991.225,780.90,22.42457,34.9, -,7.81797
19.50,1992.253,780.80,22.42457,34.9, -,9.15986
19.55,1993.28,780.70,22.42457,34.9, -,9.15986
19.60,1994.308,780.60,21.4376,34.9, -,9.15986
19.65,1995.336,780.50,21.4376,34.9, -,9.15986
19.70,1995.336,780.50,20.46514,34.9, -,9.15986
19.75,1996.363,780.40,20.46514,34.9, -,9.15986
19.80,1997.392,780.30,19.47817,34.9, -,9.15986
19.85,1998.42,780.20,19.47817,34.9, -,9.15986
19.90,1999.448,780.10,18.4912,34.9, -,9.15986
19.95,2000.477,780.00,18.4912,34.9, -,9.15986
20.00,2001.505,779.90,17.50423,34.9, -,9.15986
20.05,2002.534,779.80,17.51874,34.9, -,9.15986
20.10,2003.562,779.70,17.51874,34.9, -,9.15986
20.15,2003.562,779.70,16.54629,34.9, -,9.15986
20.20,2003.562,779.70,15.57383,34.9, -,9.15986
20.25,2004.591,779.60,16.5608,34.9, -,9.15986
20.30,2005.62,779.50,16.57531,34.9, -,9.15986
20.35,2004.591,779.60,14.61589,34.9, -,9.15986
20.40,2004.591,779.60,13.64343,34.9, -,9.15986
20.45,2005.62,779.50,14.6304,34.9, -,9.15986
20.50,2004.591,779.60,12.67097,34.9, -,9.15986
20.55,2005.62,779.50,12.68549,34.8, -,9.218203
20.60,2005.62,779.50,11.71303,34.8, -,9.218203
20.65,2005.62,779.50,10.74057,34.8, -,9.218203
20.70,2006.649,779.40,10.75508,34.8, -,9.218203
20.75,2006.649,779.40,10.75508,34.8, -,9.218203
20.80,2006.649,779.40,9.782628,34.8, -,9.218203
20.85,2006.649,779.40,8.810171,34.8, -,9.218203
20.90,2006.649,779.40,7.837714,34.8, -,9.218203
20.95,2007.678,779.30,7.852229,34.8, -,9.218203
21.00,2007.678,779.30,6.879771,34.8, -,9.218203
21.05,2007.678,779.30,5.907314,34.8, -,9.218203
21.10,2007.678,779.30,4.920342,34.8, -,9.218203
21.15,2008.707,779.20,4.934857,34.8, -,9.218203
21.20,2008.707,779.20,4.934857,34.8, -,9.218203
21.25,2009.737,779.10,5.921828,34.8, -,9.218203
21.30,2009.737,779.10,4.934857,34.8, -,9.218203
21.35,1984.036,781.60,-20.5232,34.8, Drogue,9.218203
21.40,1958.401,784.10,-43.94926,34.8, -,9.218203
21.45,2012.825,778.80,7.881257,34.8, -,9.218203
21.50,2015.915,778.50,9.840685,34.8, -,9.257098
21.55,2010.766,779.00,5.921828,34.8, -,9.257098
21.60,2007.678,779.30,1.988457,34.8, -,9.257098
21.65,2007.678,779.30,1.988457,34.8, -,9.257098
21.70,2008.707,779.20,2.975429,34.8, -,9.257098
21.75,2006.649,779.40,0.02902857,34.8, -,9.257098
21.80,2005.62,779.50,-0.9579428,34.8, -,9.257098
21.85,2003.562,779.70,-2.917371,34.8, -,9.257098
21.90,2004.591,779.60,-1.9304,34.8, -,9.257098
21.95,2005.62,779.50,-0.9434286,34.8, -,9.257098
22.00,2008.707,779.20,1.016,34.8, -,9.257098
22.05,2008.707,779.20,1.016,34.8, -,9.257098
22.10,2007.678,779.30,0.02902857,34.8, -,9.257098
22.15,2026.22,777.50,17.69291,34.8, -,9.257098
22.20,2030.346,777.10,20.63931,34.8, -,9.257098
22.25,2025.189,777.60,15.73349,34.8, -,9.257098
22.30,2041.699,776.00,30.46548,34.8, -,9.257098
22.35,2056.167,774.60,44.23954,34.8, -,9.257098
22.40,2055.133,774.70,67.72366,34.8, -,9.257098
22.45,2027.251,777.40,65.57554,34.8, -,9.257098
22.50,2012.825,778.80,0,34.8, -,9.257098
22.55,2006.649,779.40,-8.824685,34.8, -,9.257098
22.60,2004.591,779.60,-5.878286,34.8, -,9.257098
22.65,2002.534,779.80,-4.891314,34.8, -,9.257098
22.70,2001.505,779.90,-5.878286,34.8, -,9.257098
22.75,2001.505,779.90,-6.865257,34.8, -,9.257098
22.80,2000.477,780.00,-5.878286,34.8, -,9.257098
22.85,2001.505,779.90,-3.918857,34.8, -,9.257098
22.90,2001.505,779.90,-1.959428,34.8, -,9.257098
22.95,2004.591,779.60,0,34.8, -,9.257098
23.00,2009.737,779.10,3.918857,34.8, -,9.257098
23.05,2007.678,779.30,-0.9869714,34.8, -,9.257098
23.10,2005.62,779.50,-2.9464,34.8, -,9.257098
23.15,2002.534,779.80,-4.905828,34.8, -,9.257098
23.20,1998.42,780.20,-26.48857,34.8, -,9.257098
23.25,1995.336,780.50,-33.35383,34.8, -,9.257098
23.30,1995.336,780.50,-28.448,34.8, -,9.257098
23.35,1995.336,780.50,-44.16697,34.8, -,9.257098
23.40,1994.308,780.60,-58.91349,34.8, -,9.257098
23.45,1994.308,780.60,-57.92651,34.8, -,9.257098
23.50,1993.28,780.70,-32.33783,34.8, -,9.257098
23.55,1992.253,780.80,-19.56526,34.8, -,9.257098
23.60,1989.171,781.10,-16.61886,34.8, -,9.257098
23.65,1988.143,781.20,-15.63188,34.8, -,9.257098
23.70,1987.116,781.30,-14.64491,34.8, -,9.257098
23.75,1986.089,781.40,-14.6304,34.8, -,9.257098
23.80,1986.089,781.40,-14.6304,34.8, -,9.257098
23.85,1985.062,781.50,-14.6304,34.8, -,9.257098
23.90,1985.062,781.50,-15.60286,34.8, -,9.257098
23.95,1984.036,781.60,-16.57531,34.8, -,9.257098
24.00,1985.062,781.50,-18.54926,34.8, -,9.257098
24.05,1988.143,781.20,-20.5232,34.8, -,9.257098
24.10,1990.198,781.00,-16.60434,34.8, -,9.257098
24.15,1992.253,780.80,-12.68549,34.8, -,9.257098
24.20,1989.171,781.10,-12.67097,34.8, -,9.257098
24.25,1986.089,781.40,-11.684,34.8, -,9.257098
