# Simulation 2 (Up to date)
# 515 data points written for 54 variables.
#
# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
96.814,653.57,-5.9204,-0.0046623,5.9187,0.14721,-529.37,0.031785,529.37,180,1.9441,0.14714,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017429,370260,0,3.8719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1284e-4,NaN,NaN,NaN,NaN,1.9291,13.686,989.54,339.59,0.5,0.12377
97.314,643.86,-5.9139,0.012989,5.9254,0.40254,-532.73,0.031647,532.73,180,2.1452,0.40233,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017448,370763,0,3.8818,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.093e-4,NaN,NaN,NaN,NaN,2.1875,13.705,989.89,339.6,0.5,0.12383
97.814,634.15,-5.9209,-0.013971,5.9139,0.019263,-536.24,0.031506,536.24,180,2.1386,0.013262,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017413,370129,0,3.8678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1927e-4,NaN,NaN,NaN,NaN,2.1377,13.724,990.23,339.62,0.5,0.12471
98.314,624.45,-5.9109,0.019953,5.9257,0.39902,-539.58,0.031359,539.58,180,1.9393,0.39852,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017448,370955,0,3.8844,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1973e-4,NaN,NaN,NaN,NaN,1.8986,13.744,990.58,339.63,0.5,0.12487
98.814,614.74,-5.9201,-0.018376,5.9109,0.018465,-542.76,0.031217,542.76,180,1.9384,0.0018086,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017403,370112,0,3.8661,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0792e-4,NaN,NaN,NaN,NaN,1.9387,13.763,990.93,339.64,0.5,0.12496
99.314,605.04,-5.9116,0.016967,5.9214,0.20784,-545.86,0.031081,545.86,180,1.8349,0.20715,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017434,370854,0,3.8809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0898e-4,NaN,NaN,NaN,NaN,1.8139,13.782,991.27,339.65,0.5,0.12505
99.814,595.34,-5.9167,-0.010233,5.9118,0.079396,-548.84,0.03095,548.84,180,1.7955,0.078734,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017405,370338,0,3.8694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.028e-4,NaN,NaN,NaN,NaN,1.7877,13.801,991.62,339.66,0.5,0.12515
100.31,585.64,-5.9066,0.020272,5.9234,0.46726,-551.97,0.030823,551.97,180,2.0289,0.46682,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017439,371152,0,3.8858,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0152e-4,NaN,NaN,NaN,NaN,2.0775,13.821,991.97,339.67,0.5,0.12524
100.81,575.94,-5.9173,-0.021492,5.9067,0.055271,-555.28,0.030692,555.28,180,2.0034,0.050921,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017389,370186,0,3.8649,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1207e-4,NaN,NaN,NaN,NaN,1.9986,13.84,992.31,339.69,0.5,0.12535
101.31,566.25,-5.9023,0.030147,5.9254,0.5158,-558.36,0.030554,558.36,180,1.746,0.51492,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017443,371448,0,3.8906,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1201e-4,NaN,NaN,NaN,NaN,1.6937,13.859,992.66,339.7,0.5,0.12541
101.81,556.55,-5.9148,-0.02518,5.9055,0.32356,-561.09,0.030423,561.09,180,1.5847,0.32258,28.61,-80.602,9.7916,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017384,370280,0,3.8655,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9744e-4,NaN,NaN,NaN,NaN,1.5515,13.878,993.01,339.71,0.5,0.12551
102.31,546.86,-5.9066,0.016555,5.9164,0.22626,-563.78,0.030305,563.78,180,1.6975,0.22565,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017416,371053,0,3.881,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9178e-4,NaN,NaN,NaN,NaN,1.7212,13.897,993.35,339.72,0.5,0.12561
102.81,537.17,-5.9019,0.0092485,5.9186,0.62589,-566.82,0.030191,566.82,180,2.0104,0.62582,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017421,371276,0,3.885,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9573e-4,NaN,NaN,NaN,NaN,2.0751,13.917,993.7,339.73,0.5,0.12567
103.31,527.48,-5.912,-0.020114,5.9038,0.2491,-570.02,0.030065,570.02,180,1.8863,0.24829,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017377,370433,0,3.8667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1054e-4,NaN,NaN,NaN,NaN,1.8609,13.936,994.05,339.74,0.5,0.12573
103.81,517.79,-5.9026,0.018817,5.9156,0.34487,-572.97,0.029932,572.97,180,1.7141,0.34436,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017411,371257,0,3.8832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0538e-4,NaN,NaN,NaN,NaN,1.6792,13.955,994.39,339.76,0.5,0.12579
104.31,508.12,-5.8965,0.012197,5.9194,0.73993,-576.09,0.029806,576.09,180,2.084,0.73983,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017422,371580,0,3.8893,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9601e-4,NaN,NaN,NaN,NaN,2.16,13.974,994.74,339.77,0.5,0.12584
104.81,498.43,-5.9126,-0.032144,5.8971,0.13878,-579.45,0.029676,579.45,180,2.0165,0.135,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017356,370261,0,3.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1384e-4,NaN,NaN,NaN,NaN,2.0029,13.993,995.09,339.78,0.5,0.12592
105.31,488.74,-5.8994,0.02636,5.9146,0.26123,-582.65,0.029536,582.65,180,1.8866,0.25989,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017407,371449,0,3.8852,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1213e-4,NaN,NaN,NaN,NaN,1.8605,14.013,995.43,339.79,0.5,0.12598
105.81,479.06,-5.9084,-0.018032,5.8994,0.024216,-585.74,0.029401,585.74,180,1.8785,0.016164,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017361,370576,0,3.8663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0387e-4,NaN,NaN,NaN,NaN,1.8773,14.032,995.78,339.8,0.5,0.12603
106.31,469.37,-5.901,0.014706,5.9085,0.048142,-588.84,0.02927,588.84,180,1.9014,0.045841,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017387,371231,0,3.8793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0456e-4,NaN,NaN,NaN,NaN,1.9066,14.051,996.12,339.81,0.5,0.12611
106.81,459.69,-5.8986,0.0049048,5.9083,0.48382,-592.16,0.029139,592.16,180,2.1433,0.48379,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017386,371303,0,3.8801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0482e-4,NaN,NaN,NaN,NaN,2.1933,14.07,996.47,339.83,0.5,0.12617
107.31,450.01,-5.9001,-0.0031001,5.9042,0.4268,-595.85,0.029001,595.85,180,2.3567,0.42679,28.61,-80.602,9.7917,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017374,371133,0,3.8759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1735e-4,NaN,NaN,NaN,NaN,2.401,14.089,996.82,339.84,0.5,0.12623
107.81,440.33,-5.9024,-0.0044437,5.9002,0.040488,-599.7,0.028849,599.7,180,2.3366,0.040243,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017361,370964,0,3.8717,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2993e-4,NaN,NaN,NaN,NaN,2.3329,14.108,997.16,339.85,0.5,0.12629
108.31,430.65,-5.8996,0.0056149,5.9024,0.026612,-603.52,0.028688,603.52,180,2.3236,0.026013,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017367,371187,0,3.8756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2898e-4,NaN,NaN,NaN,NaN,2.3214,14.128,997.51,339.86,0.5,0.12634
108.81,420.98,-5.8899,0.019364,5.9118,0.63423,-607.07,0.028528,607.07,180,2.0066,0.63393,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017394,371865,0,3.8891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2788e-4,NaN,NaN,NaN,NaN,1.9428,14.147,997.86,339.87,0.5,0.12641
109.31,411.31,-5.9038,-0.027935,5.8914,0.22341,-610.27,0.028377,610.27,180,1.8958,0.22166,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017334,370663,0,3.8634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.089e-4,NaN,NaN,NaN,NaN,1.8734,14.166,998.2,339.88,0.5,0.12677
109.81,401.64,-5.8911,0.02553,5.908,0.36818,-613.53,0.028239,613.53,180,2.0794,0.3673,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017382,371792,0,3.8863,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0487e-4,NaN,NaN,NaN,NaN,2.1171,14.185,998.55,339.9,0.5,0.12698
110.31,391.97,-5.8982,-0.014192,5.8952,0.36588,-616.79,0.028102,616.79,180,1.8966,0.36561,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017344,371070,0,3.8705,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1294e-4,NaN,NaN,NaN,NaN,1.8596,14.204,998.89,339.91,0.5,0.12708
110.81,382.3,-5.8906,0.015223,5.9042,0.44182,-620.09,0.027965,620.09,180,2.1174,0.44156,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017369,371720,0,3.8834,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0423e-4,NaN,NaN,NaN,NaN,2.1627,14.223,999.24,339.92,0.5,0.1272
111.31,372.63,-5.898,-0.014871,5.892,0.21735,-623.47,0.027827,623.47,180,2.009,0.21684,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017333,371038,0,3.8685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1497e-4,NaN,NaN,NaN,NaN,1.9872,14.243,999.58,339.93,0.5,0.12727
111.81,362.96,-5.888,0.020059,5.904,0.44109,-626.95,0.027685,626.95,180,2.2293,0.44064,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017368,371875,0,3.8853,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0999e-4,NaN,NaN,NaN,NaN,2.2743,14.262,999.93,339.94,0.5,0.12734
112.31,353.29,-5.8981,-0.020319,5.888,0.049071,-630.59,0.02754,630.59,180,2.207,0.044667,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.01732,370955,0,3.8654,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2098e-4,NaN,NaN,NaN,NaN,2.2028,14.281,1000.3,339.95,0.5,0.1274
112.81,343.63,-5.8901,0.016088,5.8982,0.031447,-634.2,0.027388,634.2,180,2.1935,0.02702,28.61,-80.602,9.7918,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017349,371677,0,3.8798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2089e-4,NaN,NaN,NaN,NaN,2.1912,14.3,1000.6,339.96,0.5,0.12748
113.31,333.96,-5.8941,-0.0079646,5.8901,0.008161,-637.79,0.027236,637.79,180,2.1926,0.0017796,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017325,371252,0,3.8703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1918e-4,NaN,NaN,NaN,NaN,2.1928,14.319,1001,339.98,0.5,0.12755
113.81,324.3,-5.8885,0.01116,5.896,0.2489,-641.49,0.027085,641.49,180,2.3169,0.24865,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017342,371708,0,3.8791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1959e-4,NaN,NaN,NaN,NaN,2.3425,14.338,1001.3,339.99,0.5,0.12761
114.31,314.63,-5.8924,-0.0077377,5.8885,0.043325,-645.27,0.02693,645.27,180,2.2956,0.042629,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017319,371323,0,3.8704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2618e-4,NaN,NaN,NaN,NaN,2.2917,14.358,1001.7,340,0.5,0.12778
114.81,304.97,-5.8828,0.019077,5.8992,0.47304,-648.85,0.026772,648.85,180,2.0593,0.47266,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.01735,372077,0,3.8855,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2537e-4,NaN,NaN,NaN,NaN,2.0122,14.377,1002,340.01,0.5,0.12786
115.31,295.32,-5.892,-0.018372,5.8846,0.23982,-652.13,0.026621,652.13,180,1.9397,0.23912,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017306,371239,0,3.8673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1087e-4,NaN,NaN,NaN,NaN,1.9158,14.396,1002.3,340.02,0.5,0.12792
115.81,285.66,-5.8859,0.012173,5.8921,0.066765,-655.28,0.026481,655.28,180,1.9069,0.065646,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017328,371800,0,3.8784,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0567e-4,NaN,NaN,NaN,NaN,1.9007,14.415,1002.7,340.03,0.5,0.12797
116.31,276,-5.8819,0.0081355,5.8942,0.51834,-658.62,0.026347,658.62,180,2.166,0.51828,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017333,372012,0,3.8821,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0327e-4,NaN,NaN,NaN,NaN,2.2186,14.434,1003,340.05,0.5,0.12804
116.81,266.35,-5.8899,-0.016112,5.882,0.071617,-662.2,0.026208,662.2,180,2.2009,0.069781,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017297,371328,0,3.8672,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1665e-4,NaN,NaN,NaN,NaN,2.2085,14.453,1003.4,340.06,0.5,0.1281
117.31,256.69,-5.8821,0.015708,5.8914,0.22562,-665.72,0.02606,665.72,180,2.0884,0.22507,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017324,372008,0,3.8807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1958e-4,NaN,NaN,NaN,NaN,2.0662,14.472,1003.7,340.07,0.5,0.12816
117.81,247.04,-5.8872,-0.010295,5.8821,0.013283,-669.15,0.025912,669.15,180,2.0926,0.0083932,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017296,371498,0,3.8694,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1236e-4,NaN,NaN,NaN,NaN,2.0939,14.491,1004.1,340.08,0.5,0.12823
118.31,237.39,-5.8791,0.01613,5.8912,0.36095,-672.44,0.025767,672.44,180,1.9123,0.36059,28.61,-80.602,9.7919,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017322,372157,0,3.8825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.132e-4,NaN,NaN,NaN,NaN,1.8766,14.511,1004.4,340.09,0.5,0.12829
118.81,227.74,-5.8864,-0.014474,5.8792,0.055444,-675.6,0.025628,675.6,180,1.939,0.053521,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017287,371486,0,3.8678,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0273e-4,NaN,NaN,NaN,NaN,1.9449,14.53,1004.8,340.1,0.5,0.12847
119.31,218.09,-5.8797,0.013379,5.8871,0.1539,-678.84,0.025495,678.84,180,2.0157,0.15332,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017309,372067,0,3.8793,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0496e-4,NaN,NaN,NaN,NaN,2.0315,14.549,1005.1,340.12,0.5,0.12856
119.81,208.44,-5.8789,0.0015741,5.8851,0.42014,-681.97,0.025359,681.97,180,1.8056,0.42014,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017303,372022,0,3.8777,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0816e-4,NaN,NaN,NaN,NaN,1.7639,14.568,1005.5,340.13,0.5,0.12864
120.31,198.8,-5.8772,0.0033102,5.8853,0.45649,-685.12,0.025227,685.12,180,2.0339,0.45648,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017303,372119,0,3.879,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9743e-4,NaN,NaN,NaN,NaN,2.0801,14.587,1005.8,340.14,0.5,0.1287
120.81,189.16,-5.8785,-0.0024498,5.8819,0.38727,-688.62,0.025095,688.62,180,2.2275,0.38727,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017292,371985,0,3.8756,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0884e-4,NaN,NaN,NaN,NaN,2.2668,14.606,1006.1,340.15,0.5,0.12875
121.31,179.52,-5.8801,-0.0032555,5.8785,0.038753,-692.29,0.024951,692.29,180,2.2468,0.038616,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017282,371857,0,3.8722,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1976e-4,NaN,NaN,NaN,NaN,2.2511,14.625,1006.5,340.16,0.5,0.12886
121.81,169.88,-5.8636,0.032903,5.897,0.74639,-695.67,0.024799,695.67,180,1.874,0.74566,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017335,373107,0,3.8977,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2107e-4,NaN,NaN,NaN,NaN,1.801,14.644,1006.8,340.17,0.5,0.12892
122.31,160.24,-5.8873,-0.047316,5.8636,0.050022,-698.73,0.024655,698.73,180,1.8659,0.016228,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017237,371082,0,3.8548,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9894e-4,NaN,NaN,NaN,NaN,1.8647,14.663,1007.2,340.18,0.5,0.12902
122.81,150.6,-5.87,0.034551,5.8875,0.094861,-701.76,0.024524,701.76,180,1.8217,0.088345,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017306,372677,0,3.8873,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.0139e-4,NaN,NaN,NaN,NaN,1.8134,14.683,1007.5,340.2,0.5,0.1291
123.31,140.96,-5.8798,-0.019487,5.8708,0.15853,-704.68,0.024397,704.68,180,1.743,0.15733,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017256,371699,0,3.8663,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9714e-4,NaN,NaN,NaN,NaN,1.7276,14.702,1007.9,340.21,0.5,0.12916
123.81,131.32,-5.8724,0.014768,5.88,0.08497,-707.58,0.024274,707.58,180,1.7849,0.083677,28.61,-80.602,9.792,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017283,372365,0,3.8795,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9457e-4,NaN,NaN,NaN,NaN,1.7936,14.721,1008.2,340.22,0.5,0.12931
124.31,121.69,-5.876,-0.0071865,5.8726,0.081837,-710.47,0.024152,710.47,180,1.7441,0.081521,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017261,371979,0,3.8708,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9565e-4,NaN,NaN,NaN,NaN,1.7364,14.74,1008.6,340.23,0.5,0.12937
124.81,112.05,-5.87,0.011856,5.8788,0.30521,-713.21,0.024031,713.21,180,1.5916,0.30498,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017278,372456,0,3.8801,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9416e-4,NaN,NaN,NaN,NaN,1.5618,14.759,1008.9,340.24,0.5,0.12943
125.31,102.43,-5.8653,0.0093999,5.8817,0.6163,-716.07,0.023915,716.07,180,1.8997,0.61622,28.61,-80.602,9.7921,NaN,NaN,NaN,NaN,395.59,0,NaN,NaN,NaN,NaN,NaN,0.017286,372720,0,3.8849,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.866e-4,NaN,NaN,NaN,NaN,1.9611,14.778,1009.2,340.25,0.5,0.12948
