# Simulation 3 (Up to date)
# 650 data points written for 54 variables.
# Simulation warnings:
#   Recovery device deployment at high speed (21.9 m/s)
#
# Time (s),Altitude (ft),Vertical velocity (m/s),Vertical acceleration (m/s²),Total velocity (m/s),Total acceleration (m/s²),Position East of launch (ft),Position North of launch (ft),Lateral distance (ft),Lateral direction (°),Lateral velocity (m/s),Lateral acceleration (m/s²),Latitude (°),Longitude (°),Gravitational acceleration (m/s²),Angle of attack (°),Roll rate (r/s),Pitch rate (r/s),Yaw rate (r/s),Mass (g),Propellant mass (g),Longitudinal moment of inertia (kg·m²),Rotational moment of inertia (kg·m²),CP location (mm),CG location (mm),Stability margin calibers (​),Mach number (​),Reynolds number (​),Thrust (N),Drag force (N),Drag coefficient (​),Axial drag coefficient (​),Friction drag coefficient (​),Pressure drag coefficient (​),Base drag coefficient (​),Normal force coefficient (​),Pitch moment coefficient (​),Yaw moment coefficient (​),Side force coefficient (​),Roll moment coefficient (​),Roll forcing coefficient (​),Roll damping coefficient (​),Pitch damping coefficient (​),Coriolis acceleration (m/s²),Reference length (mm),Reference area (cm²),Vertical orientation (zenith) (°),Lateral orientation (azimuth) (°),Wind velocity (m/s),Air temperature (°C),Air pressure (mbar),Speed of sound (m/s),Simulation time step (s),Computation time (s)
# Event LAUNCH occurred at t=0 seconds
# Event IGNITION occurred at t=0 seconds
73.155,1676,-6.0727,-0.010075,6.0678,0.074628,-443.43,-0.048513,443.43,-179.99,2.0264,0.073945,28.61,-80.601,9.7906,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017933,370269,0,3.9473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3311e-4,NaN,NaN,NaN,NaN,2.018,11.66,953.06,338.36,0.5,0.17782
73.655,1666,-6.0681,0.009115,6.073,0.090943,-446.79,-0.048658,446.79,-179.99,2.0717,0.090485,28.61,-80.601,9.7906,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017947,370668,0,3.9551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3178e-4,NaN,NaN,NaN,NaN,2.083,11.68,953.4,338.38,0.5,0.17802
74.155,1656.1,-6.0677,7.8211e-4,6.0706,0.2806,-450.07,-0.048803,450.07,-179.99,1.9314,0.2806,28.61,-80.601,9.7906,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.01794,370611,0,3.9532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3361e-4,NaN,NaN,NaN,NaN,1.8983,11.699,953.74,338.39,0.5,0.17812
74.655,1646.1,-6.0673,9.445e-4,6.0694,0.22849,-453.15,-0.048946,453.15,-179.99,1.8171,0.22849,28.61,-80.601,9.7906,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017935,370622,0,3.9527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2636e-4,NaN,NaN,NaN,NaN,1.7903,11.719,954.08,338.4,0.5,0.17822
75.155,1636.2,-6.0666,0.0013083,6.0684,0.18484,-456.2,-0.049081,456.2,-179.99,1.9096,0.18484,28.61,-80.601,9.7906,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017932,370645,0,3.9525,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2078e-4,NaN,NaN,NaN,NaN,1.9322,11.739,954.41,338.41,0.5,0.1783
75.655,1626.2,-6.0664,3.2779e-4,6.0666,0.016207,-459.34,-0.049214,459.34,-179.99,1.9177,0.016204,28.61,-80.601,9.7906,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017926,370628,0,3.9514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2515e-4,NaN,NaN,NaN,NaN,1.9201,11.758,954.76,338.42,0.5,0.17841
76.155,1616.3,-6.0649,0.0031196,6.0667,0.086379,-462.45,-0.049349,462.45,-179.99,1.8745,0.086323,28.61,-80.601,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017926,370723,0,3.9527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2553e-4,NaN,NaN,NaN,NaN,1.8647,11.778,955.12,338.44,0.5,0.17857
76.655,1606.3,-6.0644,0.0010506,6.0651,0.087836,-465.49,-0.049484,465.49,-179.99,1.8306,0.08783,28.61,-80.601,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.01792,370720,0,3.9519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2323e-4,NaN,NaN,NaN,NaN,1.8206,11.798,955.47,338.45,0.5,0.17867
77.155,1596.4,-6.0569,0.014938,6.0724,0.50523,-468.7,-0.049616,468.7,-179.99,2.0831,0.50501,28.61,-80.601,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017941,371259,0,3.9626,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2106e-4,NaN,NaN,NaN,NaN,2.1434,11.818,955.83,338.46,0.5,0.17874
77.655,1586.4,-6.0651,-0.01648,6.0586,0.23229,-472.03,-0.049753,472.03,-179.99,1.9672,0.2317,28.61,-80.601,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.0179,370504,0,3.9458,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3287e-4,NaN,NaN,NaN,NaN,1.94,11.837,956.18,338.47,0.5,0.17883
78.155,1576.5,-6.056,0.018267,6.07,0.39429,-475.41,-0.049896,475.41,-179.99,2.1642,0.39386,28.61,-80.601,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017933,371297,0,3.9619,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2785e-4,NaN,NaN,NaN,NaN,2.2113,11.857,956.54,338.48,0.5,0.1789
78.655,1566.5,-6.0632,-0.014494,6.057,0.18332,-478.89,-0.050041,478.89,-179.99,2.0728,0.18275,28.61,-80.601,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017894,370594,0,3.9461,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3715e-4,NaN,NaN,NaN,NaN,2.0514,11.877,956.89,338.5,0.5,0.17901
79.155,1556.6,-6.0575,0.011414,6.064,0.15799,-482.22,-0.050191,482.22,-179.99,1.994,0.15758,28.61,-80.602,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017914,371112,0,3.9564,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3308e-4,NaN,NaN,NaN,NaN,1.9758,11.896,957.25,338.51,0.5,0.17908
79.655,1546.7,-6.06,-0.0048639,6.0578,0.097875,-485.46,-0.050336,485.46,-179.99,1.9451,0.097754,28.61,-80.602,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017895,370826,0,3.9496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.283e-4,NaN,NaN,NaN,NaN,1.934,11.916,957.6,338.52,0.5,0.17917
80.155,1536.7,-6.0512,0.017613,6.0675,0.48834,-488.85,-0.050476,488.85,-179.99,2.1891,0.48802,28.61,-80.602,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017923,371508,0,3.9633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2612e-4,NaN,NaN,NaN,NaN,2.2471,11.936,957.96,338.53,0.5,0.17926
80.655,1526.8,-6.0583,-0.014228,6.0548,0.33793,-492.3,-0.050622,492.3,-179.99,2.0203,0.33763,28.61,-80.602,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017885,370820,0,3.9479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3796e-4,NaN,NaN,NaN,NaN,1.9806,11.955,958.31,338.54,0.5,0.17936
81.155,1516.9,-6.0545,0.0075678,6.0593,0.18272,-495.54,-0.05077,495.54,-179.99,1.929,0.18257,28.61,-80.602,9.7907,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017898,371191,0,3.9551,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2974e-4,NaN,NaN,NaN,NaN,1.9079,11.975,958.67,338.56,0.5,0.17948
81.655,1506.9,-6.0525,0.0039626,6.0591,0.38139,-498.55,-0.050912,498.55,-179.99,1.7384,0.38137,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017896,371267,0,3.9559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2465e-4,NaN,NaN,NaN,NaN,1.6938,11.995,959.03,338.57,0.5,0.17956
82.155,1497,-6.0531,-0.0011397,6.0561,0.33568,-501.54,-0.051044,501.54,-179.99,1.9062,0.33568,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017887,371176,0,3.9532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1535e-4,NaN,NaN,NaN,NaN,1.9464,12.014,959.38,338.58,0.5,0.17968
82.655,1487.1,-6.0541,-0.0021068,6.0531,0.013428,-504.67,-0.051173,504.67,-179.99,1.9128,0.013262,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017877,371084,0,3.9505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2335e-4,NaN,NaN,NaN,NaN,1.9149,12.034,959.74,338.59,0.5,0.1799
83.155,1477.1,-6.0518,0.0046002,6.0544,0.086287,-507.77,-0.051308,507.77,-179.99,1.8698,0.086164,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.01788,371254,0,3.9534,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2381e-4,NaN,NaN,NaN,NaN,1.8601,12.054,960.09,338.6,0.5,0.18
83.655,1467.2,-6.0519,-6.6043e-5,6.052,0.06465,-510.86,-0.051442,510.86,-179.99,1.9021,0.06465,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017873,371198,0,3.9514,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2142e-4,NaN,NaN,NaN,NaN,1.9102,12.073,960.45,338.62,0.5,0.1801
84.155,1457.3,-6.0501,0.0035747,6.0524,0.12566,-514.04,-0.051575,514.04,-179.99,1.9649,0.12561,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017873,371314,0,3.9531,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2301e-4,NaN,NaN,NaN,NaN,1.9802,12.093,960.8,338.63,0.5,0.18018
84.655,1447.4,-6.048,0.0041334,6.0527,0.28685,-517.38,-0.051711,517.38,-179.99,2.1083,0.28682,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017874,371425,0,3.9547,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2592e-4,NaN,NaN,NaN,NaN,2.1425,12.113,961.15,338.64,0.5,0.18026
85.155,1437.5,-6.0462,0.0036912,6.0527,0.3848,-520.68,-0.051854,520.68,-179.99,1.9159,0.38478,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017873,371514,0,3.9559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3316e-4,NaN,NaN,NaN,NaN,1.8712,12.132,961.51,338.65,0.5,0.18034
85.655,1427.5,-6.0496,-0.0068878,6.0462,0.018219,-523.81,-0.051996,523.81,-179.99,1.9075,0.016867,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017853,371207,0,3.9486,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.23e-4,NaN,NaN,NaN,NaN,1.906,12.152,961.86,338.66,0.5,0.18041
86.155,1417.6,-6.0452,0.0088952,6.0507,0.18314,-527.02,-0.052133,527.02,-179.99,1.9989,0.18292,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017866,371574,0,3.9557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.23e-4,NaN,NaN,NaN,NaN,2.0209,12.172,962.22,338.67,0.5,0.18053
86.655,1407.7,-6.0437,0.0029274,6.0496,0.37552,-530.45,-0.052271,530.45,-179.99,2.1867,0.37551,28.61,-80.602,9.7908,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017862,371601,0,3.9555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2707e-4,NaN,NaN,NaN,NaN,2.2312,12.191,962.57,338.69,0.5,0.18062
87.155,1397.8,-6.0458,-0.004164,6.0449,0.19493,-533.96,-0.052417,533.96,-179.99,2.0892,0.19489,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017847,371401,0,3.9505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3694e-4,NaN,NaN,NaN,NaN,2.0668,12.211,962.93,338.7,0.5,0.1807
87.655,1387.9,-6.0374,0.016693,6.0539,0.50905,-537.18,-0.052567,537.18,-179.99,1.8348,0.50878,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017873,372045,0,3.9634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3188e-4,NaN,NaN,NaN,NaN,1.7761,12.231,963.28,338.71,0.5,0.18077
88.155,1378,-6.0453,-0.015819,6.0404,0.30648,-540.06,-0.052708,540.06,-179.99,1.6818,0.30608,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017833,371305,0,3.9469,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1801e-4,NaN,NaN,NaN,NaN,1.6463,12.25,963.64,338.72,0.5,0.18085
88.655,1368,-6.0375,0.015659,6.0501,0.3891,-542.98,-0.052835,542.98,-179.99,1.8762,0.38879,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017861,371995,0,3.9608,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1194e-4,NaN,NaN,NaN,NaN,1.922,12.27,963.99,338.73,0.5,0.18095
89.155,1358.1,-6.0433,-0.011499,6.0394,0.24335,-545.96,-0.052962,545.96,-179.99,1.7547,0.24308,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017829,371425,0,3.948,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2001e-4,NaN,NaN,NaN,NaN,1.7266,12.29,964.35,338.75,0.5,0.18103
89.655,1348.2,-6.0387,0.0090494,6.0445,0.19852,-548.92,-0.053089,548.92,-179.99,1.8538,0.19831,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017843,371832,0,3.9559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1496e-4,NaN,NaN,NaN,NaN,1.8774,12.309,964.7,338.76,0.5,0.1811
90.155,1338.3,-6.041,-0.0045794,6.0388,0.052544,-551.94,-0.053217,551.94,-179.99,1.8276,0.052344,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017826,371572,0,3.9496,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1907e-4,NaN,NaN,NaN,NaN,1.822,12.329,965.05,338.77,0.5,0.18119
90.655,1328.4,-6.0381,0.0059007,6.0412,0.075791,-554.9,-0.053347,554.9,-179.99,1.7899,0.075561,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017832,371809,0,3.9539,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.181e-4,NaN,NaN,NaN,NaN,1.7815,12.349,965.41,338.78,0.5,0.18126
91.155,1318.5,-6.0266,0.022909,6.0529,0.68659,-558.12,-0.053475,558.12,-179.99,2.133,0.68621,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017866,372617,0,3.9704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1596e-4,NaN,NaN,NaN,NaN,2.2125,12.368,965.76,338.79,0.5,0.18134
91.655,1308.6,-6.0391,-0.024889,6.033,0.44945,-561.8,-0.053611,561.8,-179.99,2.3573,0.44876,28.61,-80.602,9.7909,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017807,371486,0,3.9455,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3196e-4,NaN,NaN,NaN,NaN,2.4104,12.388,966.12,338.81,0.5,0.18141
92.155,1298.7,-6.0343,0.0096378,6.0401,0.17773,-565.6,-0.053766,565.6,-179.99,2.2686,0.17747,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017827,372010,0,3.9559,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.462e-4,NaN,NaN,NaN,NaN,2.2485,12.407,966.47,338.82,0.5,0.18149
92.655,1288.8,-6.0338,9.5667e-4,6.0377,0.33363,-569.18,-0.053927,569.18,-179.99,2.1018,0.33363,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017819,371958,0,3.9541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4045e-4,NaN,NaN,NaN,NaN,2.0635,12.427,966.82,338.83,0.5,0.18157
93.155,1278.9,-6.0352,-0.0028767,6.0341,0.098988,-572.59,-0.054083,572.59,-179.99,2.0523,0.098946,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017808,371822,0,3.9505,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3112e-4,NaN,NaN,NaN,NaN,2.0413,12.447,967.18,338.84,0.5,0.18165
93.655,1269,-6.0331,0.0042739,6.0353,0.040972,-575.94,-0.054231,575.94,-179.99,2.032,0.040749,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017811,371986,0,3.9532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2866e-4,NaN,NaN,NaN,NaN,2.0277,12.466,967.53,338.85,0.5,0.18172
94.155,1259.1,-6.0322,0.001801,6.0341,0.18047,-579.2,-0.054376,579.2,-179.99,1.9417,0.18046,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017807,372004,0,3.9528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2733e-4,NaN,NaN,NaN,NaN,1.9212,12.486,967.89,338.87,0.5,0.1818
94.655,1249.2,-6.0321,2.284e-4,6.0322,0.046388,-582.4,-0.054517,582.4,-179.99,1.9649,0.046387,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017801,371980,0,3.9516,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.226e-4,NaN,NaN,NaN,NaN,1.9708,12.505,968.24,338.88,0.5,0.18187
95.155,1239.3,-6.0285,0.0072174,6.0349,0.30038,-585.5,-0.054656,585.5,-179.99,1.8148,0.30029,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017808,372233,0,3.9562,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2376e-4,NaN,NaN,NaN,NaN,1.7805,12.525,968.59,338.89,0.5,0.18195
95.655,1229.4,-6.0291,-0.0012581,6.0315,0.31042,-588.61,-0.05479,588.61,-179.99,1.97,0.31041,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017797,372114,0,3.9529,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1596e-4,NaN,NaN,NaN,NaN,2.0064,12.545,968.95,338.9,0.5,0.18203
96.155,1219.6,-6.0277,0.0026683,6.0315,0.27784,-591.73,-0.054924,591.73,-179.99,1.8311,0.27782,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017797,372204,0,3.9541,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2366e-4,NaN,NaN,NaN,NaN,1.7994,12.564,969.3,338.91,0.5,0.18209
96.655,1209.7,-6.0217,0.012021,6.0368,0.53738,-594.95,-0.055057,594.95,-179.99,2.0997,0.53724,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017812,372623,0,3.9623,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.1665e-4,NaN,NaN,NaN,NaN,2.1619,12.584,969.65,338.92,0.5,0.18217
97.155,1199.8,-6.03,-0.016574,6.0234,0.23249,-598.3,-0.055195,598.3,-179.99,1.9837,0.23189,28.61,-80.602,9.791,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017772,371885,0,3.9459,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2957e-4,NaN,NaN,NaN,NaN,1.9573,12.603,970.01,338.94,0.5,0.18224
97.655,1189.9,-6.0248,0.010484,6.03,0.012034,-601.56,-0.055338,601.56,-179.99,1.9867,0.0059086,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.01779,372383,0,3.9557,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2448e-4,NaN,NaN,NaN,NaN,1.9878,12.623,970.36,338.95,0.5,0.18232
98.155,1180,-6.0253,-0.001082,6.0264,0.22426,-604.91,-0.055478,604.91,-179.99,2.0988,0.22426,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017779,372247,0,3.9521,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.24e-4,NaN,NaN,NaN,NaN,2.1252,12.643,970.71,338.96,0.5,0.18239
98.655,1170.1,-6.0242,0.0021682,6.0261,0.15286,-608.29,-0.055622,608.29,-179.99,2.0224,0.15285,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017777,372317,0,3.9528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2995e-4,NaN,NaN,NaN,NaN,2.0053,12.662,971.07,338.97,0.5,0.18248
99.155,1160.3,-6.021,0.0064527,6.028,0.34565,-611.75,-0.055767,611.75,-179.99,2.1952,0.34559,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017783,372527,0,3.9565,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.2578e-4,NaN,NaN,NaN,NaN,2.2354,12.682,971.42,338.98,0.5,0.18255
99.655,1150.4,-6.0234,-0.0047023,6.0226,0.22263,-615.44,-0.055915,615.44,-179.99,2.3065,0.22258,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017766,372282,0,3.9506,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.3473e-4,NaN,NaN,NaN,NaN,2.3326,12.701,971.77,339,0.5,0.18263
100.16,1140.5,-6.0166,0.01353,6.0297,0.44954,-619.04,-0.056071,619.04,-179.99,2.0818,0.44933,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017786,372809,0,3.9611,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.4136e-4,NaN,NaN,NaN,NaN,2.0309,12.721,972.13,339.01,0.5,0.18271
100.66,1130.6,-6.0232,-0.013121,6.0183,0.23113,-622.55,-0.056226,622.55,-179.99,2.1972,0.23075,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017752,372195,0,3.9473,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.28e-4,NaN,NaN,NaN,NaN,2.2243,12.74,972.48,339.02,0.5,0.18279
101.16,1120.8,-6.0176,0.011086,6.0248,0.23076,-626.25,-0.056377,626.25,-179.99,2.3124,0.23049,28.61,-80.602,9.7911,NaN,NaN,NaN,NaN,403.59,0,NaN,NaN,NaN,NaN,NaN,0.017771,372690,0,3.957,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,8.351e-4,NaN,NaN,NaN,NaN,2.3393,12.76,972.83,339.03,0.5,0.18286
